"user_id","ts_username"
"1534709353","sexbobombtastic"
"1534709353","sexbobombtastic"
"1567529924","IwantedtochangetheAPIfordeno_hooked"
"1567529924","IwantedtochangetheAPIfordeno_hooked"
"1567529924","IwantedtochangetheAPIfordeno_hooked"
"1567529924","IwantedtochangetheAPIfordeno_hooked"
"1571197483","robd1983Thanks!"
"1579137354","oriz3n"
"1579137354","oriz3n"
"1579137354","oriz3n"
"1598724763","Dosanddon'ts"
"1662814788","Nopurchasenecessary.Anysmallteaorcoffee.Onefreedrinkpercustomer.NorthernIrelandstoresonly.…"
"1662814788","Nopurchasenecessary.Anysmallteaorcoffee.Onefreedrinkpercustomer.NorthernIrelandstoresonly.…"
"1662814788","Nopurchasenecessary.Anysmallteaorcoffee.Onefreedrinkpercustomer.NorthernIrelandstoresonly.…"
"1718327072","attentoa...FrancescoForte"
"1718327072","attentoa...FrancescoForte"
"1718327072","attentoa...FrancescoForte"
